,AT,BXT,Brixen im Thale,Brixen im Thale,7,RL,--3-----,0901,,4727N 01215E,
,AT,BXG,Brixlegg,Brixlegg,,RL,--3-----,0201,,4725N 01152E,
,AT,BRG,Bruck an der Glocknerstrasse,Bruck an der Glocknerstrasse,,RL,--3-----,0106,,4717N 01249E,
,AT,BKL,Bruck an der Leitha,Bruck an der Leitha,,RQ,--3-----,9806,,,
,AT,BRU,Bruck an der Mur,Bruck an der Mur,6,RL,--3-----,1607,,4725N 01517E,
,AT,6TA,Bruckbach,Bruckbach,3,RL,--3-----,1601,,4800N 01444E,
,AT,BRN,Brunn,Brunn,,RL,--3-----,0201,,4720N 01459E,
,AT,BAG,Brunn am Gebirge,Brunn am Gebirge,,RL,-23-----,0607,,4807N 01618E,
,AT,BWD,Brunn an der Wild,Brunn an der Wild,3,RL,--3-----,1701,,4841N 01531E,
,AT,NNE,Brunnenthal,Brunnenthal,4,RL,--3-----,1307,,4828N 01327E,
,AT,BRL,Brückl,Bruckl,,RQ,--3-----,0101,,,
,AT,BUC,Buch,Buch,3,RQ,--3-----,1101,,4807N 01502E,
,AT,BHK,Buchkirchen,Buchkirchen,4,RL,--3-----,1701,,4814N 01401E,
,AT,BB9,Burg,Burg,1,RL,--3-----,1401,,4713N 01624E,
,AT,BGK,Burgkirchen,Burgkirchen,4,RQ,--3-----,1301,,4812N 01306E,
,AT,BRB,Bärenbach,Barenbach,6,RQ,--3-----,0501,,4741N 01507E,
,AT,BBH,Bärnbach,Barnbach,,RQ,--3-----,0101,,,
,AT,ZAC,Böheimkirchen,Boheimkirchen,3,RL,-----6--,1301,,4812N 01546E,
,AT,BOE,Böhlerwenk,Bohlerwenk,3,RL,123-----,1207,,4759N 01445E,
,AT,URS,Bürs,Burs,8,RL,-23--6--,1307,,4708N 00948E,
,AT,DAM,Damüls,Damuls,8,RL,--3-----,1801,,4717N 00953E,
,AT,DDT,Dellach im Drautal,Dellach im Drautal,2,RL,--3-----,0901,,4644N 01304E,
,AT,DSU,Desselbrunn,Desselbrunn,4,RL,--3-----,0701,,4801N 01346E,
,AT,DSZ,Deutsch Schutzen,Deutsch Schutzen,,RL,--3-----,0607,,4710N 01627E,
,AT,DWA,Deutsch Wagram,Deutsch Wagram,,RL,123-----,0601,,4818N 01634E,
,AT,DKZ,Deutschkreutz,Deutschkreutz,1,RL,1----6--,1107,,4736N 01638E,
,AT,DEU,Deutschlandsberg,Deutschlandsberg,,RL,--3-----,0201,,4649N 01513E,
,AT,DIA,Dietach,Dietach,4,RL,--3-----,0701,,4805N 01425E,
,AT,DTD,Dietachdorf,Dietachdorf,4,RL,--3-----,1301,,4805N 01425E,
,AT,ERR,Dobermannsdorf,Dobermannsdorf,,RL,1-------,1107,,4836N 01649E,
,AT,D2L,Dobl,Dobl,4,RL,--3-----,1601,,4816N 01324E,
,AT,DBL,Dobl,Dobl,6,RL,--3-----,1301,,4657N 01522E,
,AT,NNN,Donnerskirchen,Donnerskirchen,1,RL,1-------,1107,,4754N 01638E,
,AT,DRF,Dorf,Dorf,4,RL,--3-----,0307,,4817N 01337E,
,AT,DFF,Dorf an der Pram,Dorf an der Pram,4,RL,--3-----,1601,,4816N 01337E,
,AT,DFL,Dorfla,Dorfla,6,RQ,--3-----,1101,,4700N 01528E,
,AT,DOR,Dornbirn,Dornbirn,8,RL,--3-----,1601,,4725N 00943E,
,AT,DRA,Drasenhofen,Drasenhofen,3,RQ,1----6--,1001,,4845N 01639W,
,AT,DRO,Dross,Dross,3,RL,1-3-----,1307,,4827N 01534E,
,AT,DUR,Dürnkrut,Durnkrut,3,RL,-23-----,1301,,4828N 01651E,
,AT,DUE,Dürnstein,Durnstein,,RL,123-----,0601,,4823N 01531E,
,AT,EBB,Ebbs,Ebbs,7,RL,--3-----,1307,,4738N 01213E,
,AT,EBN,Eben,Eben,,RL,--3-----,0607,,4738N 01605E,
,AT,ESG,Ebenau,Ebenau,5,RL,--3-----,1407,,4748N 01311E,
,AT,EFH,Ebenfurth,Ebenfurth,1,RL,--3-----,1301,,4752N 01622E,
,AT,EBS,Ebensee,Ebensee,4,RL,--3-----,0701,,4748N 01346E,
,AT,ETL,Ebenthal,Ebenthal,,RL,--3-----,0201,,4826N 01647E,
,AT,EBE,Ebergassing,Ebergassing,,RL,--3-----,0201,,4802N 01631E,
,AT,ERF,Eberndorf,Eberndorf,2,RL,--3-----,0701,,4635N 01438E,
,AT,NEB,Ebersbrunn,Ebersbrunn,3,RL,--3-----,1207,,4831N 01552E,
,AT,ESW,Eberschwang,Eberschwang,4,RL,--3-----,0701,,4809N 01334E,
,AT,EBD,Ebersdorf,Ebersdorf,6,RL,--3--6--,0901,,4712N 01557E,
,AT,EBZ,Eberstalzell,Eberstalzell,4,RL,-----6--,1201,,4802N 01358E,
,AT,ETN,Eberstein,Eberstein,2,RL,--3-----,1407,,4648N 01433E,
,AT,EBR,Ebreichsdorf,Ebreichsdorf,3,RL,1-3-----,0407,,4757N 01624E,
,AT,ELL,Edelstal,Edelstal,1,RL,--3-----,0901,,4806N 01659E,
,AT,EDZ,Edlitz,Edlitz,3,RL,--3-----,0701,,4807N 01530E,
,AT,EFR,Eferding,Eferding,4,RL,--3-----,1607,,4819N 01401E,
,AT,EGG,Egg,Egg,8,RL,--3-----,1801,,4725N 00953E,
,AT,EGB,Eggelsberg,Eggelsberg,4,RL,--3-----,0701,,4804N 01259E,
,AT,EBU,Eggenburg,Eggenburg,3,RL,-23-----,0701,,4638N 01549E,
,AT,PP3,Eggendorf,Eggendorf,3,RL,--3-----,1601,,4822N 01538E,
,AT,EGT,Eggendorf im Traunkreis,Eggendorf im Traunkreis,4,RL,--3-----,0407,,4807N 01408E,
,AT,GEI,Eggerding,Eggerding,4,RL,--3-----,1407,,4808N 01344E,
,AT,EHR,Ehrenhausen,Ehrenhausen,,RL,--3-----,0201,,4643N 01534E,
,AT,EH7,Ehrwald,Ehrwald,7,RL,--3-----,1801,,4724N 01055E,
,AT,EWD,Eibiswald,Eibiswald,6,RL,1----6--,1107,,4641N 01550E,
,AT,EEZ,Eisenerz,Eisenerz,,RQ,--3-----,0101,,,
,AT,EKV,Eisenkappel-Vellach,Eisenkappel-Vellach,2,RL,--3-----,1601,,4629N 01435E,
,AT,EIT,Eisenstadt,Eisenstadt,,RL,--3-----,0201,,4750N 01632E,
+,AT,ELI,Elixhausen,Elixhausen,5,RL,-23-----,1907,,4752N 01304E,
,AT,EAJ,Elsarn am Jauerling,Elsarn am Jauerling,3,RL,--3-----,1301,,4822N 01522E,
,AT,EGL,Elsbethen Glasenbach,Elsbethen Glasenbach,5,RL,-----6--,1301,,4720N 01320E,
,AT,EMM,Emmersdorf an der Donau,Emmersdorf an der Donau,3,RL,-23-----,1001,,4814N 01520E,
,AT,BRI,Engabrunn,Engabrunn,,RL,1-------,1107,,4827N 01545E,
,AT,AHZ,Engelhartszell,Engelhartszell,4,RQ,--3-----,1301,,4831N 01344E,
,AT,ERO,Engelmannsbrunn,Engelmannsbrunn,3,RL,1-3-----,1401,,4827N 01553E,
,AT,DFC,Engerwitzdorf,Engerwitzdorf,4,RL,1-3-----,1401,,4821N 01427E,
,AT,ENA,Enns,Enns,,RQ,--3-----,9501,,,
,AT,ENO,Ennsdorf,Ennsdorf,,RL,--3-----,0201,,4812N 01428E,
,AT,ENZ,Enzersdorf an der Fischa,Enzersdorf an der Fischa,3,RL,--3-----,1301,,4805N 01636E,
,AT,ETH,Enzersdorf im Thale,Enzersdorf im Thale,3,RL,--3-----,0701,,4835N 01614E,
,AT,EZF,Enzesfeld,Enzesfeld,3,RL,-23-----,0701,,4755N 01611E,
,AT,ESN,Eppenstein,Eppenstein,,RL,-23-----,0607,,4708N 01444E,
,AT,ERL,Erl,Erl,,RL,1-3--6--,0601,,4740N 01210E,
,AT,EHN,Ernsthofen,Ernsthofen,3,RL,--3-----,1307,,4808N 01429E,
,AT,EPD,Erpersdorf,Erpersdorf,,RL,1-3-----,0601,,4820N 01554E,
,AT,ERP,Erpfendorf,Erpfendorf,,RL,--3-----,0607,,4734N 01228E,
,AT,ESB,Esternberg,Esternberg,4,RL,--3-----,1001,,4833N 01334E,
,AT,EAK,Etsdorf am Kamp,Etsdorf am Kamp,1,RL,-23-----,0901,,4826N 01544E,
,AT,EUG,Eugendorf,Eugendorf,5,RL,-23-----,0212,,4752N 01307E,
,AT,EUH,Eurenhausen,Eurenhausen,,RQ,0-------,9307,,,
,AT,FSU,Faistenau,Faistenau,,RL,1-3-----,0601,,4746N 01313E,
,AT,LKN,Falkenstein,Falkenstein,3,RL,1-------,1301,,4843N 01335E,
,AT,FHR,Fehring,Fehring,,RL,1-3--6--,0601,,4656N 01600E,
,AT,FST,Feistritz,Feistritz,,RQ,--3-----,9501,,,
,AT,FDU,Feistritz an der Drau,Feistritz an der Drau,,RL,--3-----,0607,,4642N 01340E,
,AT,FIT,Feistritz im Rosental,Feistritz im Rosental,,RL,--3-----,0201,,4631N 01410E,
,AT,FED,Feldbach,Feldbach,6,RL,-23-----,0307,,4657N 01553E,
,AT,FKT,Feldkirch,Feldkirch,8,RL,--3-----,0212,,4714N 00936E,
,AT,FEK,Feldkirchen an der Donau,Feldkirchen an der Donau,4,RL,--3-----,1001,,4821N 01403E,
,AT,FKC,Feldkirchen bei Graz,Feldkirchen bei Graz,6,RL,-23-----,0701,,4701N 01527E,
,AT,FKI,Feldkirchen im Kärnten,Feldkirchen im Karnten,,RL,-23-----,0607,,4643N 01405E,
,AT,FXO,Felixdorf,Felixdorf,3,RL,-23-----,0701,,4753N 01615E,
,AT,FWG,Fels am Wagram,Fels am Wagram,3,RL,--3-----,0701,,4827N 01549E,
,AT,FLH,Ferlach,Ferlach,,RQ,--3-----,9705,,,
,AT,FEO,Ferndorf,Ferndorf,,RL,--3-----,0201,,4644N 01337E,
,AT,FNZ,Fernitz,Fernitz,,RL,--3-----,0201,,4833N 01541E,
,AT,FBN,Feuersbrunn,Feuersbrunn,3,RL,--3-----,1301,,4826N 01547E,
,AT,FBB,Fieberbrunn,Fieberbrunn,7,RL,--3-----,0901,,4729N 01233E,
