,FI,swe_LHI,Lahtis (Lahti),Lahtis (Lahti),16,AC,-23-----,1401,QLF,6059N 02539E,
,FI,ALH,Laihia,Laihia,12,RL,--3-----,1407,,6258N 02201E,
,FI,LAI,Laitila,Laitila,19,AF,--3-----,1307,,6052N 04140E,
,FI,LAK,Lakulahti,Lakulahti,,RL,1-------,1107,,6031N 02710E,
,FI,LAM,Lammi,Lammi,09,RL,--3-----,1401,,,
,FI,LLO,Lapaluoto,Lapaluoto,14,RL,1-3-----,1307,,6440N 02426E,
,FI,LLA,Lapinlahti,Lapinlahti,15,RL,-23-----,1307,,6322N 02724E,
,FI,LPJ,Lappajärvi,Lappajarvi,,RL,1-------,1107,,6312N 02338E,
,FI,LPE,Lappböle,Lappbole,18,RL,--3-----,1501,,6013N 02427E,
,FI,LPP,Lappeenranta (Villmanstrand),Lappeenranta (Villmanstrand),02,AC,1234---B,1307,,6103N 02811E,
,FI,LPI,Lappi,Lappi,14,AF,--3-----,1401,,,
,FI,LAP,Lappohja (Lappvik),Lappohja (Lappvik),18,AI,1-------,1401,,5954N 02315E,
,FI,swe_LAP,Lappvik (Lappohja),Lappvik (Lappohja),18,AI,1-------,1401,,5954N 02315E,
,FI,LPA,Lapua (Lappo),Lapua (Lappo),03,AF,--3-----,1307,,6258N 02303E,
,FI,LTT,Lapväärtti,Lapvaartti,12,RL,--3-----,1307,,6215N 02132E,
,FI,LAR,Larsmo,Larsmo,,RL,--3-----,1301,,6345N 02248E,
,FI,LAU,Lauhala,Lauhala,17,RL,--3-----,1307,,6205N 02215E,
,FI,LUK,Laukaa,Laukaa,08,RL,123--6--,1307,,6225N 02557E,
,FI,LKO,Laukkoski,Laukkoski,18,RL,--3-----,1307,,6027N 02523E,
,FI,AAI,Lautiosaari,Lautiosaari,10,RL,--3-----,1707,,6548N 02435E,
,FI,LHT,Lehtimäki,Lehtimaki,10,RL,--3-----,1307,,6247N 02355E,
,FI,LEI,Leivonmäki,Leivonmaki,08,RL,--3-----,1307,,6155N 02607E,
,FI,LEM,Lemi,Lemi,02,AA,--3-----,1601,,6103N 02748E,
,FI,LPL,Lempäälä,Lempaala,11,AF,--3-----,1307,,6119N 02345E,
,FI,ZXQ,Leppakoski,Leppakoski,06,RL,--3-----,1501,,6051N 02422E,
,FI,LPV,Leppävirta,Leppavirta,,RL,--3-----,1301,,6229N 02747E,
,FI,FAG,Lestijärvi,Lestijarvi,07,RL,-----6--,1307,,6232N 02439E,
,FI,LIK,Lieksa,Lieksa,13,AF,--3-----,1401,,6319N 03001E,
,FI,LLX,Lielax,Lielax,19,RL,1-------,1307,,6019N 02224E,
,FI,LEO,Lieto,Lieto,19,RL,--3-----,1401,,6030N 02227E,
,FI,LLJ,Liljendal,Liljendal,18,RL,--3-----,1401,,6034N 02603E,
,FI,L8K,Liminka,Liminka,14,RL,--3-----,1501,,6449N 02524E,
,FI,LSK,Lindkoski,Lindkoski,18,RL,1----6--,1401,,6038N 02616E,
,FI,LPF,Linnankyla,Linnankyla,11,AA,--3-----,1601,,6207N 02302E,
,FI,LVU,Linnavuori,Linnavuori,11,RL,--3-----,1307,,6130N 02322E,
,FI,LON,Littoinen,Littoinen,19,RL,-23-----,1307,,6026N 02224E,
,FI,LHJ,Lohja (Lojo),Lohja (Lojo),18,AF,--3-----,1401,,6015N 02405E,
,FI,LMA,Loimaa,Loimaa,19,AF,--3-----,1401,QZJ,6052N 02259E,
,FI,swe_LHJ,Lojo (Lohja),Lojo (Lohja),18,AF,--3-----,1401,,6015N 02405E,
,FI,LOV,Loviisa (Lovisa),Loviisa (Lovisa),18,AI,1-------,1401,QKI,6027N 02614E,
,FI,swe_LOV,Lovisa (Loviisa),Lovisa (Loviisa),18,AI,1-------,1401,QKI,6027N 02614E,
,FI,LHK,Luhtajoki,Luhtajoki,13,AF,--3-----,1401,,,
,FI,LUI,Luikonlahti,Luikonlahti,,RL,--3-----,1301,,6255N 02839E,
,FI,UHI,Luoma-aho,Luoma-aho,03,RL,--3-----,1307,,6305N 02351E,
,FI,SLF,Luopioinen,Luopioinen,11,AA,--3-----,1601,,6122N 02440E,
,FI,LUA,Luumäki,Luumaki,02,RL,123-----,1307,,6055N 02740E,
,FI,LUV,Luvia,Luvia,17,AF,1-------,1401,,6121N 02137E,
,FI,LMI,Längelmäki,Langelmaki,11,RL,-23-----,1307,,6141N 02441E,
,FI,LAN,Långnäs,Langnas,01,AC,1------B,1401,,,
,FI,LVB,Lövböle,Lovbole,19,RL,1-------,1401,,6009N 02233E,
,FI,MLX,Maalahti (Malax),Maalahti (Malax),12,RL,--3--6--,1307,,6256N 02134E,
,FI,MAA,Maaninka,Maaninka,15,AF,1-3-----,1307,,6309N 02718E,
,FI,MTA,Maantiekylä,Maantiekyla,18,RL,--3-----,1307,,6020N 02500E,
,FI,MHQ,Maarianhamina (Mariehamn),Maarianhamina (Mariehamn),01,AI,1--4----,1307,,6006N 01957E,
,FI,MAX,Maksamaa (Maxmo),Maksamaa (Maxmo),12,RL,--3-----,1307,,6312N 02202E,
,FI,swe_MLX,Malax (Maalahti),Malax (Maalahti),12,RL,--3--6--,1307,,6256N 02134E,
,FI,MMG,Malmgård,Malmgard,18,RL,--3-----,1307,,6033N 02557E,
,FI,MMI,Malmi,Malmi,18,RL,-23-----,1307,,6015N 02500E,
,FI,swe_MHQ,Mariehamn (Maarianhamina),Mariehamn (Maarianhamina),01,AI,1--4----,1307,,6006N 01957E,
,FI,MKI,Marinkainen,Marinkainen,07,RL,--3-----,1307,,6356N 02325E,
,FI,MRS,Marsund,Marsund,01,RL,1-3-----,1307,,6012N 01942E,
,FI,MTI,Marttila,Marttila,,RL,--3-----,1301,,6035N 02254E,
,FI,MBY,Masaby (Masala),Masaby (Masala),18,RL,-23--6--,1307,,6009N 02432E,
,FI,MAS,Masku,Masku,19,AF,--3-----,1401,,6034N 02206E,
,FI,MAT,Mattilanpera,Mattilanpera,14,RL,--3-----,1307,,6435N 02438E,
,FI,swe_MAX,Maxmo (Maksamaa),Maxmo (Maksamaa),12,RL,--3-----,1307,,6312N 02202E,
,FI,FAH,Mellilä,Mellila,19,RL,-----6--,1307,,6046N 02255E,
,FI,MEN,Menkijärvi,Menkijarvi,03,AA,---4----,1801,,6257N 02334E,
,FI,MER,Merikarvia (Sastmola),Merikarvia (Sastmola),17,AF,1-------,1401,,6151N 02130E,
,FI,M7T,Merimasku,Merimasku,19,RL,--3-----,1407,,6029N 02152E,
,FI,MKY,Metsäkylä,Metsakyla,11,RQ,--3-----,1307,,6134N 02330E,
,FI,MKA,Miehikkälä,Miehikkala,09,RL,--3-----,1401,,6040N 02742E,
,FI,MIE,Mietoinen,Mietoinen,19,RQ,--3-----,1307,,6038N 02156E,
,FI,MIK,Mikkeli (Sankt Michel),Mikkeli (Sankt Michel),04,AC,1234----,1307,,6141N 02716E,
,FI,MJO,Mjösund,Mjosund,19,RL,--3-----,1307,,6012N 02227E,
,FI,MJL,Muijala,Muijala,18,RL,-23-----,1307,,6017N 02411E,
,FI,MUL,Multia,Multia,08,RQ,1-------,1401,,6225N 02447E,
,FI,MUN,Munsala,Munsala,12,RQ,1-------,1307,,6329N 02220E,
,FI,MUO,Muonio,Muonio,10,AC,--3----B,1401,,6757N 02342E,
,FI,MSS,Mussalo,Mussalo,19,RQ,--3-----,1307,,6032N 02133E,
,FI,MST,Mustio,Mustio,18,AA,--3-----,1601,,6010N 02350E,
,FI,MUS,Mustola,Mustola,02,RL,1-------,1401,,6104N 02818E,
,FI,MRE,Muurame,Muurame,08,RL,--3-----,1307,,6208N 02540E,
,FI,MKL,Muurikkala,Muurikkala,09,RL,--3-----,1307,,6040N 02753E,
,FI,MRL,Muurla,Muurla,19,AF,--3-----,1401,,6021N 02317E,
,FI,MRV,Muuruvesi,Muuruvesi,15,RQ,--3-----,1307,,6301N 02812E,
,FI,MYL,Myllykoski,Myllykoski,09,RL,-23-----,1401,,6047N 02648E,
+,FI,MYN,Mynamaki,Mynamaki,19,AA,--3-----,1907,,6040N 02200E,
,FI,MAK,Mäkelä,Makela,01,RQ,--3-----,1401,,,
,FI,MNT,Mäntsälä,Mantsala,18,RL,--3-----,1307,,6038N 02519E,
,FI,MAN,Mänttä,Mantta,11,AF,--3-----,1401,,6202N 02438E,
,FI,MHU,Mäntyharju,Mantyharju,04,RL,-23-----,1307,,6125N 02653E,
,FI,MTY,Mäntyluoto,Mantyluoto,17,RL,123-----,1307,,6135N 02129E,
,FI,NLI,Naantali (Nådendal),Naantali (Nadendal),19,AI,1-------,1401,,6027N 02202E,
,FI,NAJ,Naarajärvi,Naarajarvi,04,RL,-23-----,1307,,6217N 02705E,
,FI,swe_NAU,Nagu (Nauvo),Nagu (Nauvo),19,AI,1-------,1401,,6011N 02155E,
,FI,NKK,Nakkila,Nakkila,17,AF,--3-----,1401,,6122N 02200E,
,FI,NST,Nastola,Nastola,16,AF,--3-----,1401,,6057N 02556E,
,FI,NAU,Nauvo (Nagu),Nauvo (Nagu),19,AI,1-------,1401,,6011N 02155E,
,FI,NDT,Nedervetil,Nedervetil,12,RL,-----6--,1307,,6342N 02320E,
,FI,NVT,Neuvoton,Neuvoton,09,AA,--3-----,1801,,6032N 02730E,
,FI,NII,Niirala,Niirala,15,AF,-23----B,1401,,6232N 02740E,
,FI,NLS,Nilsia,Nilsia,15,RL,1-------,1307,,6312N 02850E,
,FI,NVA,Nivala,Nivala,14,AF,--3-----,1307,,6354N 02457E,
,FI,NOK,Nokia,Nokia,11,AF,--3-----,1401,,6128N 02330E,
,FI,NOU,Nousiainen (Nousis),Nousiainen (Nousis),19,RL,1-3-----,1307,,6036N 02205E,
,FI,NUI,Nuijamaa,Nuijamaa,02,AF,--3----B,1401,,6058N 02832E,
,FI,NKA,Nukari,Nukari,18,RQ,--3-----,1307,,6032N 02455E,
,FI,NML,Nummela,Nummela,18,RL,-23-----,1307,,6019N 02419E,
,FI,NRM,Nuoramoinen,Nuoramoinen,,RL,--3-----,1301,,6127N 02550E,
,FI,NUR,Nurmes,Nurmes,13,AF,123-----,1307,,6332N 02910E,
,FI,NJI,Nurmijärvi,Nurmijarvi,18,AF,--3-----,1307,,6027N 02248E,
,FI,NRO,Nurmo,Nurmo,03,RL,-23-----,1307,,6250N 02254E,
,FI,NUU,Nuutajärvi,Nuutajarvi,11,AF,--3-----,1401,,6103N 02326E,
,FI,NYH,Nyhem,Nyhem,18,RL,--3-----,1307,,6003N 02253E,
,FI,swe_UKP,Nykarleby (Uusikaarlepyy),Nykarleby (Uusikaarlepyy),12,AI,1-------,1401,,6332N 02232E,
,FI,swe_SVL,Nyslott (Savonlinna),Nyslott (Savonlinna),04,AC,1234----,1307,,6152N 02854E,
,FI,swe_UKI,Nystad (Uusikaupunki),Nystad (Uusikaupunki),19,AI,1-------,1401,,6048N 02125E,
,FI,swe_NRP,Närpes (Närpiö),Narpes (Narpio),12,AF,--3-----,1401,,6228N 02120E,
,FI,NRP,Närpiö (Närpes),Narpio (Narpes),12,AF,--3-----,1401,,6228N 02120E,
,FI,swe_NLI,Nådendal (Naantali),Nadendal (Naantali),19,AI,1-------,1401,,6027N 02202E,
,FI,ODE,Odensö,Odenso,18,RL,--3-----,1307,,5955N 02323E,
,FI,OTH,Ohtola,Ohtola,11,AA,--3-----,1601,,6125N 02359E,
,FI,OTI,Oitti,Oitti,06,RL,--3-----,1401,,6047N 02502E,
,FI,FAI,Ojakkala,Ojakkala,18,RL,-----6--,1307,,6022N 02423E,
,FI,OLK,Olkiluoto,Olkiluoto,17,RL,1-------,1307,,6114N 02129E,
+,FI,ORA,Oravikoski,Oravikoski,13,AA,--3-----,1907,,6234N 02736E,
,FI,OMA,Orimattila,Orimattila,16,AF,--3-----,1401,,6048N 02545E,
,FI,OIP,Oripää,Oripaa,19,AF,--3-----,1401,,6051N 02241E,
,FI,ORV,Orivesi,Orivesi,11,RL,--3-----,1401,,6141N 02421E,
,FI,OTA,Otanmäki,Otanmaki,05,RL,-23-----,1401,,6407N 02706E,
,FI,STV,Otava,Otava,04,RQ,-----6--,1307,,6139N 02704E,
,FI,OLA,Oulainen,Oulainen,14,RL,-23-----,1401,,6416N 02448E,
,FI,OUL,Oulu (Uleåborg),Oulu (Uleaborg),14,AI,1234----,1307,,6501N 02528E,
,FI,OPP,Oulunsalo,Oulunsalo,14,RL,--3-----,1701,,6456N 02525E,
,FI,OUK,Outokumpu,Outokumpu,13,AF,--3-----,1401,,6244N 02901E,
+,FI,PKK,Paakkila,Paakkila,13,AA,--3-----,1907,,6247N 02839E,
,FI,PJO,Padasjoki,Padasjoki,16,RL,--3-----,1307,,6121N 02517E,
,FI,PAI,Paimio (Pemar),Paimio (Pemar),19,RL,--3-----,1401,,6027N 02241E,
,FI,PKA,Palkane,Palkane,11,RL,--3-----,1401,,6120N 02416E,
,FI,PLA,Palokka,Palokka,08,RQ,--3--6--,1307,,6217N 02542E,
,FI,OUN,Paltamo,Paltamo,,RL,--3-----,1301,,6425N 02750E,
,FI,PAR,Parainen (Pargas),Parainen (Pargas),19,AI,1-------,1401,,6018N 02218E,
,FI,swe_PAR,Pargas (Parainen),Pargas (Parainen),19,AI,1-------,1401,,6018N 02218E,
,FI,PAH,Parhalahti,Parhalahti,14,RL,1----6--,1307,,6429N 02420E,
,FI,PRK,Parikkala,Parikkala,02,RL,123-----,1401,,6133N 02930E,
,FI,PAO,Parkano,Parkano,11,AF,--3-----,1401,,6201N 02301E,
,FI,PAA,Parola,Parola,06,RL,1-3-----,1401,,6102N 02421E,
,FI,PNI,Pateniemi,Pateniemi,10,RL,--3-----,1307,,6503N 02524E,
,FI,PTK,Pattijoki,Pattijoki,14,RL,--3-----,1707,,6441N 02441E,
,FI,PKO,Pekola,Pekola,05,RL,--3-----,1401,,6421N 02837E,
,FI,PLK,Pelkosenniemi,Pelkosenniemi,15,RL,--3-----,1807,,6706N 02730E,
,FI,PLL,Pello,Pello,10,AC,--3----B,1401,,6647N 02355E,
,FI,PEL,Peltosalmi,Peltosalmi,15,AF,--3-----,1401,,6332N 02715E,
,FI,PNL,Pennala,Pennala,13,RQ,1-------,1401,,,
,FI,PER,Pernaja (Pernå),Pernaja (Perna),18,AI,1-------,1401,,6027N 02603E,
,FI,PNO,Perniö (Bjärnå),Pernio (Bjarna),19,RL,-23-----,1401,,6012N 02308E,
,FI,swe_PER,Pernå (Pernaja),Perna (Pernaja),18,AI,1-------,1401,,6027N 02603E,
,FI,PTI,Pertteli,Pertteli,19,RL,-----6--,1401,,6026N 02316E,
,FI,ZBQ,Perttula,Perttula,18,RL,1-3-----,1401,,6027N 02442E,
,FI,PEI,Peräseinäjoki,Peraseinajoki,,RL,--3-----,1301,,6234N 02304E,
,FI,PTU,Petkula,Petkula,10,RL,--3-----,1307,,6740N 02641E,
,FI,PET,Petolahti,Petolahti,19,RL,--3-----,1307,,6250N 02125E,
,FI,PSM,Pieksämäki,Pieksamaki,04,AF,--3-----,1401,,6218N 02708E,
,FI,PRS,Pietarsaari (Jakobstad),Pietarsaari (Jakobstad),12,AI,123-----,1307,,6341N 02247E,
,FI,PT2,Pihtipudas,Pihtipudas,08,RL,1-3-----,1401,,6323N 02534E,
,FI,PK9,Piikkiö,Piikkio,19,RL,1----6--,1307,,6026N 02231E,
,FI,PSP,Piispajärvi,Piispajarvi,14,RL,--3-----,1307,,6518N 02906E,
,FI,PII,Piispanristi,Piispanristi,19,RL,--3-----,1307,,6025N 02220E,
,FI,PIK,Pikkala,Pikkala,18,RL,--3-----,1401,,6005N 02418E,
,FI,PKR,Pikkarala,Pikkarala,14,RQ,--3-----,1307,,6455N 02545E,
,FI,PPF,Pinsio,Pinsio,11,AA,--3-----,1601,,6134N 02326E,
,FI,PIA,Pirkanmaa,Pirkanmaa,,RL,-----6--,1201,,6142N 02347E,
,FI,PIR,Pirkkala (Birkala),Pirkkala (Birkala),11,AC,--34---B,1307,,6128N 02338E,
,FI,PJA,Pohja,Pohja,11,AA,--3-----,1601,,6129N 02442E,
,FI,POH,Pohjankuru (Skuru),Pohjankuru (Skuru),18,AF,1-------,1401,,6007N 02333E,
,FI,PSI,Poitsila,Poitsila,09,RL,123-----,1401,,6033N 02710E,
,FI,PMU,Pomarkku,Pomarkku,17,RL,-23-----,1307,,6142N 02200E,
,FI,POR,Pori (Björneborg),Pori (Bjorneborg),17,AI,1-34----,1307,,6129N 02148E,
,FI,POA,Porkkala (Porkala),Porkkala (Porkala),18,AF,--3-----,1401,,5959N 02426E,
,FI,PRV,Porvoo (Borgå),Porvoo (Borga),18,AI,1-------,1307,,6024N 02540E,
,FI,PO5,Posio,Posio,10,RL,--3-----,1501,,6606N 02809E,
,FI,PUD,Pudasjärvi,Pudasjarvi,14,RL,--3-----,1307,,6520N 02700E,
,FI,PHS,Puhos,Puhos,14,RQ,--3-----,1307,,6519N 02747E,
,FI,PUH,Puhos,Puhos,13,RQ,1-------,1307,,6206N 02955E,
,FI,PUL,Pulkkila,Pulkkila,14,AA,--3-----,1601,,6416N 02552E,
+,FI,PUN,Punkaharju,Punkaharju,13,AA,--3-----,1907,,6148N 02924E,
,FI,PK8,Punkalaidun,Punkalaidun,17,RL,--3-----,1501,,6107N 02306E,
,FI,PTA,Puntala,Puntala,02,RQ,--3-----,1307,,6116N 02859E,
,FI,PUU,Puumala,Puumala,04,AF,1-------,1401,,,
,FI,HTA,Pyhtää (Pyttis),Pyhtaa (Pyttis),09,RL,--3-----,1401,,6029N 02632E,
,FI,PHA,Pyhäntä,Pyhanta,14,RL,--3-----,1401,,6406N 02619E,
,FI,PYH,Pyhäranta,Pyharanta,19,AF,--3-----,1401,,,
,FI,PYI,Pyhäsalmi,Pyhasalmi,14,AF,--3-----,1401,,6341N 02359E,
,FI,PNN,Pännäinen,Pannainen,12,RQ,--3--6--,1307,,6336N 02248E,
,FI,TIL,Pöppölä,Poppola,10,RL,--3-----,1307,,6435N 02710E,
,FI,RAA,Raahe (Brahestad),Raahe (Brahestad),14,AI,1-------,1307,,6441N 02429E,
,FI,RAH,Rahja,Rahja,14,RL,--3-----,1307,,6412N 02345E,
,FI,RAO,Raisio,Raisio,19,AF,--3-----,1401,,6029N 02211E,
,FI,RAJ,Rajajooseppi,Rajajooseppi,10,AC,--3----B,1401,,6828N 02829E,
,FI,RJM,Rajamäki,Rajamaki,18,RL,-23-----,1401,,6032N 02444E,
+,FI,RNT,Rantasalmi,Rantasalmi,13,AA,--3-----,1907,,6204N 02818E,
,FI,RTY,Rantatoysa,Rantatoysa,03,RL,--3-----,1401,,6238N 02339E,
,FI,RAN,Ranua,Ranua,10,AA,--3-----,1601,,6555N 02632E,
,FI,ETA,Raseborg,Raseborg,18,RL,--3-----,1307,,5959N 02339E,
,FI,ROU,Rauha,Rauha,02,RL,--3-----,1401,,6111N 02841E,
,FI,RAU,Rauma (Raumo),Rauma (Raumo),17,AC,123----B,1401,,6108N 02130E,
,FI,swe_RAU,Raumo (Rauma),Raumo (Rauma),17,AC,123----B,1401,,6108N 02130E,
,FI,RLI,Rautalampi,Rautalampi,15,RL,--3-----,1307,,6237N 02649E,
,FI,RTR,Rautaruukki,Rautaruukki,14,AF,1-------,1307,,6439N 02425E,
,FI,RJL,Reijola,Reijola,18,AA,--3-----,1601,,6232N 02950E,
,FI,RJV,Reisjärvi,Reisjarvi,14,AA,--3-----,1601,,6337N 02454E,
,FI,RKO,Renko,Renko,06,RL,--3-----,1401,,6054N 02417E,
,FI,PLT,Replot,Replot,12,RL,-----6--,1307,,6315N 02125E,
,FI,REP,Reposaari,Reposaari,,RL,1-3-----,1301,,6137N 02127E,
,FI,RII,Riihikoski,Riihikoski,19,RL,--3-----,1401,,6043N 02236E,
,FI,RIA,Riihimäki,Riihimaki,06,AF,--3-----,1401,QVT,6045N 02446E,
,FI,swe_RYM,Rimito (Rymättylä),Rimito (Rymattyla),19,AF,1-------,1401,,6022N 02157E,
,FI,RIS,Ristiina,Ristiina,04,AF,1-------,1401,,6130N 02716E,
,FI,RTL,Ritola,Ritola,03,AA,--3-----,1601,,6244N 02239E,
,FI,RHU,Rouhu,Rouhu,,RL,1-------,0901,,6032N 02140E,
,FI,RVN,Rovaniemi,Rovaniemi,10,AC,1234----,1401,,6630N 02543E,
,FI,RAI,Ruokolahti,Ruokolahti,02,AA,--3-----,1601,,6117N 02850E,
,FI,ROO,Ruotila,Ruotila,09,RL,--3-----,1401,,6042N 02703E,
,FI,RUO,Ruotsinpyhtää (Strömfors),Ruotsinpyhtaa (Stromfors),18,AF,1-------,1401,,6032N 02627E,
,FI,RUI,Ruovesi,Ruovesi,11,RL,1-3-----,1401,,6159N 02405E,
,FI,RSO,Rusko,Rusko,19,RL,--3-----,1401,,6032N 02212E,
,FI,RUU,Ruukki,Ruukki,14,RL,-23-----,1307,,6439N 02505E,
,FI,RYM,Rymättylä (Rimito),Rymattyla (Rimito),19,AF,1-------,1401,,6022N 02157E,
,FI,RYT,Ryttylä,Ryttyla,06,RL,--3-----,1401,,6049N 02446E,
,FI,RKA,Röykkä,Roykka,16,RL,--3-----,1901,,6029N 02439E,
,FI,ROY,Röyttä,Roytta,,RL,1-------,0901,,6545N 02410E,
,FI,SKS,Saaksjärvi,Saaksjarvi,18,RL,--3-----,1401,,6035N 02525E,
,FI,SAI,Saarijärvi,Saarijarvi,03,AF,--3-----,1307,,6242N 02515E,
,FI,SLO,Sailonen,Sailonen,06,RQ,--3-----,1401,,6057N 02452E,
,FI,SLL,Salla,Salla,10,AC,--3----B,1307,,6650N 02840E,
,FI,SAL,Salo,Salo,19,AF,1-------,1401,QVD,,
,FI,SPK,Salpakangas,Salpakangas,18,RL,--3-----,1401,,,
,FI,SJI,Sammaljoki,Sammaljoki,11,RL,--3-----,1401,,6114N 02308E,
,FI,SAN,Sandö (Santasaari),Sando (Santasaari),19,RL,1-3-----,1307,,6013N 02230E,
,FI,swe_KAA,Sankt Karins (Kaarina),Sankt Karins (Kaarina),19,AF,--3-----,1401,,6025N 02225E,
,FI,swe_MIK,Sankt Michel (Mikkeli),Sankt Michel (Mikkeli),04,AC,1234----,1307,,6141N 02716E,
,FI,SAS,Sastamala,Sastamala,,RL,--3-----,0901,,6121N 02251E,
,FI,swe_MER,Sastmola (Merikarvia),Sastmola (Merikarvia),17,AF,1-------,1401,,6151N 02130E,
,FI,SAU,Saukkola,Saukkola,08,RQ,--3-----,1307,,6211N 02528E,
,FI,SKL,Saukkola,Saukkola,18,RL,--3-----,1401,,6023N 02359E,
,FI,FAA,Sauvo,Sauvo,19,RL,-----6--,1307,,6021N 02242E,
,FI,SPE,Savitaipale,Savitaipale,02,RL,--3-----,1401,,6112N 02742E,
,FI,SVL,Savonlinna (Nyslott),Savonlinna (Nyslott),04,AC,1234----,1307,,6152N 02854E,
,FI,KO8,Saynatsalo,Saynatsalo,08,AA,--3-----,1601,,6208N 02546E,
,FI,SJY,Seinäjoki,Seinajoki,03,AC,-234----,1401,,,
,FI,STA,Seutula (Sjöskog),Seutula (Sjoskog),18,RL,--3-----,1401,,6021N 02452E,
,FI,swe_SIP,Sibbo (Sipoo),Sibbo (Sipoo),18,AI,1-------,1401,,6022N 02516E,
,FI,YSE,Sievi,Sievi,14,RL,--3-----,1401,,6354N 02430E,
+,FI,SIK,Siikainen,Siikainen,19,AA,--3-----,1907,,6152N 02150E,
,FI,SII,Siilinjärvi,Siilinjarvi,15,AF,123-----,1307,,6305N 02740E,
,FI,SYY,Siipyy (Sideby),Siipyy (Sideby),12,RL,--3-----,1401,,6202N 02120E,
,FI,SLY,Siltakylä (Broby),Siltakyla (Broby),09,RL,1-3-----,1401,,6030N 02645E,
,FI,SIM,Simpele,Simpele,02,RL,--3-----,1401,,6126N 02922E,
,FI,SIP,Sipoo (Sibbo),Sipoo (Sibbo),18,AI,1-------,1401,,6022N 02516E,
,FI,SNI,Siuntio,Siuntio,18,RL,-23--6--,1401,,6011N 02412E,
,FI,SIO,Siuro,Siuro,11,RL,--3-----,1401,,6128N 02321E,
,FI,SKI,Skinnarvik,Skinnarvik,19,RL,1-3-----,1307,,6008N 02228E,
,FI,SKB,Skogby,Skogby,18,AF,1-------,1401,,,
,FI,swe_POH,Skuru (Pohjankuru),Skuru (Pohjankuru),18,AF,1-------,1401,,6007N 02333E,
,FI,SKU,Skutviken,Skutviken,,RL,1-------,1107,,5956N 02323E,
,FI,swe_SKV,Sköldvik (Kilpilahti),Skoldvik (Kilpilahti),18,AI,1-------,1401,,6018N 02533E,
,FI,SNA,Snappertuna,Snappertuna,18,RL,1-3-----,1401,,6000N 02339E,
,FI,SOT,Sodankylä,Sodankyla,10,AF,--34----,1307,,6725N 02636E,
,FI,SOI,Soini,Soini,03,RQ,--3-----,1307,,6252N 02412E,
,FI,SRO,Somero,Somero,19,RL,--3-----,1401,,,
,FI,SSK,Sorsakoski,Sorsakoski,13,RL,-----6--,1307,,6227N 02739E,
,FI,SMO,Sotkamo,Sotkamo,14,RL,--3-----,1307,,6407N 02823E,
,FI,swe_RUO,Strömfors (Ruotsinpyhtää),Stromfors (Ruotsinpyhtaa),18,AF,1-------,1401,,6032N 02627E,
,FI,STR,Strömma,Stromma,19,AF,1-------,1401,,,
,FI,SVK,Sulkava,Sulkava,18,RL,1----6--,1401,,6045N 02512E,
,FI,SMA,Summa,Summa,09,RL,1-3-----,1401,,6032N 02707E,
,FI,SUL,Sunila,Sunila,09,RL,1-------,1401,,6029N 02657E,
,FI,SLI,Suolahti,Suolahti,08,AF,--3-----,1307,,6234N 02551E,
,FI,SBG,Suomenlinna (Sveaborg),Suomenlinna (Sveaborg),18,RL,1-------,1401,,6008N 02459E,
,FI,SLU,Suomussalmi,Suomussalmi,05,RL,--3-----,1401,,6454N 02900E,
,FI,SUJ,Suonenjoki,Suonenjoki,15,AF,--3-----,1401,,6237N 02708E,
,FI,SUI,Susikas,Susikas,06,RL,--3-----,1707,,6052N 02351E,
,FI,swe_SBG,Sveaborg (Suomenlinna),Sveaborg (Suomenlinna),18,RL,1-------,1401,,6008N 02459E,
,FI,KP7,Sykäräinen,Sykarainen,07,RL,--3-----,1701,,6337N 02425E,
,FI,SAK,Säkylä,Sakyla,17,RL,--3-----,1307,,6102N 02222E,
,FI,SSI,Särkisalmi,Sarkisalmi,02,RL,123-----,1401,,6136N 02929E,
,FI,SAA,Sääksjärvi,Saaksjarvi,15,RL,--3-----,1401,,6242N 02640E,
,FI,SRV,Sääksjärvi,Saaksjarvi,11,RL,--3-----,1401,,6125N 02346E,
,FI,SKA,Söderkulla,Soderkulla,18,RL,--3-----,1401,,6018N 02518E,
,FI,SOO,Söörmarkku,Soormarkku,17,RL,--3-----,1701,,6135N 02149E,
,FI,DLS,Taalintehdas (Dalsbruk),Taalintehdas (Dalsbruk),19,AI,1-------,1307,,6001N 02231E,
,FI,TAA,Taavetti,Taavetti,,RL,-234----,1301,,6055N 02734E,
,FI,THK,Tahkoluoto,Tahkoluoto,,RL,1-------,1107,,6138N 02125E,
,FI,TAK,Taivalkoski,Taivalkoski,14,RL,-23-----,1401,,6534N 02815E,
,FI,TVS,Taivassalo (Tövsala),Taivassalo (Tovsala),19,AI,1-------,1401,,6034N 02136E,
,FI,swe_TMP,Tammerfors (Tampere),Tammerfors (Tampere),17,AF,12-4---B,1307,,6130N 02345E,
,FI,TAI,Tammisaari (Ekenäs),Tammisaari (Ekenas),18,AI,1-------,1307,,5958N 02326E,
,FI,TMP,Tampere (Tammerfors),Tampere (Tammerfors),17,AF,12-4---B,1307,,6130N 02345E,
,FI,TVO,Tarvasjoki,Tarvasjoki,19,RL,--3-----,1307,,6035N 02243E,
,FI,swe_HMY,Tavastehus (Hämeenlinna),Tavastehus (Hameenlinna),06,AC,--3-----,1307,QVM,,
