,CR,PCL,Playa Conchal,Playa Conchal,G,RL,-----6--,1007,,1024N 08548W,
,CR,CPA,Playa Hermosa,Playa Hermosa,C,RL,-----6--,0901,,0957N 08321W,
,CR,PLD,Playa Samara,Playa Samara,G,RL,---4----,0907,,1015N 08525W,
,CR,POA,Poas,Poas,A,RQ,1----6--,0901,,1002N 08420W,
,CR,POC,Pocora,Pocora,L,RQ,--3-----,0607,,1011N 08336W,
,CR,PCS,Pocosol,Pocosol,A,RL,--3-----,1601,,1022N 08437W,
,CR,OGE,Potrero Grande,Potrero Grande,P,RL,--3-----,1307,,0901N 08311W,
,CR,PTC,Puerto Caldera,Puerto Caldera,P,RL,1-------,1607,,0957N 08443W,
,CR,PUC,Puerto Carrillo,Puerto Carrillo,L,RL,--3-----,1501,,0952N 08528W,
,CR,COY,Puerto Coyote,Puerto Coyote,G,RL,-----6--,1301,,0947N 08516W,
,CR,PJM,Puerto Jimenez,Puerto Jimenez,P,RL,---4----,0907,,0831N 08319W,
,CR,LIO,Puerto Limón,Puerto Limon,L,AI,1-3-----,0407,,1000N 08302W,
,CR,PMN,Puerto Moin,Puerto Moin,L,RQ,1-------,1101,,,
,CR,VDT,Puerto Viejo,Puerto Viejo,L,RL,1-3-----,0507,,0939N 08246W,
,CR,PVS,Puerto Viejo de Sarapiqui,Puerto Viejo de Sarapiqui,H,RL,--3-----,1301,,1028N 08401W,
,CR,PBP,Punta Islita,Punta Islita,G,RL,---4----,0907,,0951N 08522W,
,CR,PUM,Punta Morales,Punta Morales,P,AI,1-------,0212,,1004N 08458W,
,CR,JAP,Punta Renes,Punta Renes,,RL,---4----,0907,,1057N 08551W,
,CR,PAS,Puntarenas,Puntarenas,P,AI,123-----,0407,,0958N 08450W,
,CR,QGG,Quebrada Grande,Quebrada Grande,G,RL,1-3-----,1401,,1026N 08457W,
,CR,GHA,Quebrada Honda,Quebrada Honda,G,RL,--3-----,1707,,1011N 08518W,
,CR,QPS,Quepos,Quepos,,RL,--3-----,0201,,0927N 08409W,
,CR,XQP,Quepos (Puerto Quepos),Quepos (Puerto Quepos),,AI,1--4----,9601,,,
,CR,CQA,Quesada,Quesada,A,RQ,--3-----,1101,,1019N 08425W,
,CR,RJI,Rio Jimenez,Rio Jimenez,L,RL,1----6--,0901,,1015N 08336W,
,CR,RIS,Rio Segundo,Rio Segundo,A,RL,-----6--,0901,,1000N 08412W,
,CR,ROX,Roxana,Roxana,L,RQ,1----6--,0907,,1016N 08345W,
,CR,RCD,Río Cuarto,Rio Cuarto,A,RL,1-3--6--,0401,,1021N 08414W,
,CR,RIO,Río Frío,Rio Frio,P,RL,1-3--6--,0401,,0947N 08511W,
,CR,SAO,Sabalito,Sabalito,P,RL,--3-----,1307,,0849N 08255W,
,CR,SLN,Salinas,Salinas,P,RL,--3--6--,0501,,0956N 08441W,
,CR,SAL,San Alberto Nuevo,San Alberto Nuevo,L,RL,--3-----,1601,,1009N 08328W,
,CR,SAB,San Antonio,San Antonio,H,RL,--3---7-,1207,,0959N 08411W,
,CR,SCS,San Carlos,San Carlos,SJ,RL,--3-----,0501,,0914N 08335W,
,CR,SFC,San Francisco de Coyote,San Francisco de Coyote,G,RL,--3-----,1501,,1016N 08545W,
,CR,SFO,San Francisco de Dos Rios,San Francisco de Dos Rios,SJ,RL,--3-----,1401,,0955N 08403W,
,CR,SAN,San Ignacio de Acosta,San Ignacio de Acosta,SJ,RL,1-3--6--,0401,,0948N 08410W,
,CR,SID,San Isidro,San Isidro,H,RL,--3-----,1207,,1001N 08403W,
,CR,SIS,San Isidro,San Isidro,SJ,RL,--3-----,0507,,0922N 08342W,
,CR,SIO,San Isidro de Penas Blancas,San Isidro de Penas Blancas,A,RQ,--3-----,0901,,1021N 08436W,
,CR,SJN,San Joaquín,San Joaquin,H,RL,--3-----,1601,,1000N 08409W,
,CR,SJO,San José,San Jose,SJ,AI,12345---,0407,,0956N 08405W,
,CR,SLU,San Luis,San Luis,A,RL,-----6--,1201,,1014N 08411W,
,CR,SNL,San Luis,San Luis,H,RL,--3-----,1207,,1001N 08402W,
,CR,MTZ,San Marcos de Tarrazu,San Marcos de Tarrazu,SJ,RL,1----6--,0901,,0940N 08402W,
,CR,SPT,San Pablo de Turrubares,San Pablo de Turrubares,SJ,RL,--3-----,0701,,0955N 08426W,
,CR,SSP,San Pedro de Poas,San Pedro de Poas,A,RL,1-3--6--,0401,,1005N 08415W,
,CR,SRF,San Rafael,San Rafael,SJ,RL,--3-----,1601,,0919N 08331W,
,CR,SRE,San Rafael de Escazú,San Rafael de Escazu,SJ,RL,--3-----,1801,,0956N 08408W,
,CR,SRG,San Rafael Guatuso,San Rafael Guatuso,A,RQ,1----6--,0607,,1040N 08449W,
,CR,SOR,San Ramon,San Ramon,,RL,--3-----,0001,,,
,CR,TOO,San Vito,San Vito,P,RL,---4----,0907,,0849N 08257W,
,CR,SVL,Sandoval,Sandoval,L,RQ,--3-----,0901,,0958N 08305W,
,CR,ANA,Santa Ana,Santa Ana,SJ,RL,--3-----,0501,,0956N 08411W,
,CR,HSB,Santa Barbaraa,Santa Barbaraa,H,RL,-----6--,1107,,,
,CR,SCC,Santa Cecilia,Santa Cecilia,G,RQ,-----6--,1007,,1106N 08525W,
,CR,SCZ,Santa Cruz,Santa Cruz,G,RQ,--3-----,0901,,1015N 08535W,
,CR,SSC,Santa Cruz,Santa Cruz,SJ,RL,-----6--,0901,,0943N 08401W,
,CR,ENA,Santa Elena,Santa Elena,SJ,RL,--3-----,1301,,0946N 08403W,
,CR,SMD,Santa Maria de Dota,Santa Maria de Dota,SJ,RQ,--3-----,0901,,0939N 08358W,
,CR,SMP,Santa Maria/Pocosol,Santa Maria/Pocosol,A,RL,1-------,1707,,1037N 08431W,
,CR,RIT,Santa Rita,Santa Rita,G,RL,--3-----,1207,,1058N 08537W,
,CR,SRA,Santa Rita,Santa Rita,A,RQ,--3-----,1301,,1100N 08505W,
,CR,STR,Santa Rita,Santa Rita,A,RL,--3-----,1301,,0958N 08418W,
,CR,ROS,Santa Rosa,Santa Rosa,SJ,RL,--3-----,1207,,0957N 08405W,
,CR,ASL,Santa Rosa de Pocosol,Santa Rosa de Pocosol,A,RL,-----6--,0901,,1005N 08416W,
,CR,SRP,Santa Rosa/Pocosol,Santa Rosa/Pocosol,A,RL,1----6--,0901,,1022N 08437W,
,CR,SPU,Santiago de Puriscal,Santiago de Puriscal,SJ,RQ,--3-----,0901,,0950N 08419W,
,CR,SDG,Santo Domingo,Santo Domingo,H,RQ,-----6--,1001,,0959N 08405W,
