,IN,BW2,Bhiwani,Bhiwani,HR,RL,-----6--,1107,,,
+,IN,VGR,Bhojva Icd/Viramgam,Bhojva Icd/Viramgam,GJ,AA,-----6--,1907,,2307N 07203E,
,IN,BHO,Bhopal,Bhopal,MP,AI,---4----,1401,,2316N 07724E,
,IN,BBI,Bhubaneswar,Bhubaneswar,OR,AA,---4----,0002,,,
,IN,BHJ,Bhuj,Bhuj,,AI,---4----,9601,,,
,IN,BSL,Bhusawal,Bhusawal,MH,AA,--3-----,0501,,2103N 07546E,
,IN,AKB,BIACPL SEZ/Visakhapatnam,BIACPL SEZ/Visakhapatnam,AP,RQ,-----6--,0907,,1742N 08318E,
,IN,BID,Bidar,Bidar,KA,RQ,-----6--,1007,,,
,IN,BJP,Bijapur,Bijapur,KA,RQ,-----6--,1007,,1650N 07542E,
,IN,BKB,Bikaner,Bikaner,,AI,---4----,0001,,,
,IN,BRI,Bikaner,Bikaner,RJ,RL,-----6--,1201,,2801N 07318E,
,IN,PAB,Bilaspur,Bilaspur,,AI,---4----,0001,,,
,IN,BLM,Bilimora,Bilimora,GJ,AA,1-------,0006,,,
,IN,SBC,Biocon-SEZ/Bangalore,Biocon-SEZ/Bangalore,KA,RQ,-----6--,0907,,1259N 07735E,
,IN,DLO,Birpara Lcs,Birpara Lcs,WB,AA,-----6--,1801,,2631N 08844E,
,IN,BPR,Bistupur,Bistupur,JH,RL,--3-----,1401,,2247N 08610E,
,IN,BTR,Bitra Is,Bitra Is,LD,AA,1-------,0006,,,
,IN,BSC,Bokaro Steel City,Bokaro Steel City,JH,RL,--3-----,1301,,2340N 08609E,
,IN,BOL,Bolanganj,Bolanganj,ML,AA,-------B,0006,,,
,IN,BON,Bongaigaon,Bongaigaon,AS,RL,--3-----,1201,,2628N 09034E,
,IN,BOP,Bonthapally,Bonthapally,TG,AA,--3-----,1801,,1739N 07822E,
,IN,BWR,Borawar,Borawar,RJ,RL,-----6--,1201,,2701N 07441E,
,IN,BOK,Borkhedi ICD/Nagpur,Borkhedi ICD/Nagpur,MH,AA,-----6--,1607,,2051N 07857E,
,IN,BRM,Borliai-Mandla,Borliai-Mandla,MH,AA,1-------,0006,,,
,IN,BRY,Borya,Borya,MH,AA,1-------,0006,,,
,IN,BRH,Broach,Broach,GJ,AA,1-------,0002,,,
,IN,PNB,BTSL SEZ/Pune,BTSL SEZ/Pune,MH,AA,--3--6--,1207,,1832N 07352E,
,IN,BUU,Budaun,Budaun,UP,RL,--3-----,1201,,2803N 07907E,
,IN,BUD,Budge-Budge,Budge-Budge,WB,RL,1-------,0002,,,
,IN,BSR,Bulsar,Bulsar,GJ,AA,1-------,0006,,,
,IN,BUN,Bundala,Bundala,PB,RL,--3-----,1207,,3132N 07458E,
,IN,NGB,Butibori ICD/Nagpur,Butibori ICD/Nagpur,MH,AA,-----6--,1501,,2109N 07906E,
,IN,CAP,Calingapatam,Calingapatam,AP,RL,1-------,0002,,,
,IN,CAM,Cambay,Cambay,GJ,RL,1-------,0002,,,
,IN,CNN,Cannanore,Cannanore,KL,RL,1-------,0002,,,
,IN,CBD,Car Nicobar,Car Nicobar,,AI,---4----,0001,,,
,IN,CAR,Carijam,Carijam,,QQ,1-------,8103,,,
,IN,TNC,Ccclil-SEZ/Tuticorin,Ccclil-SEZ/Tuticorin,TN,RQ,-----6--,1001,,0847N 07808E,
,IN,ADC,Ccipl-SEZ/Ahmadabad,Ccipl-SEZ/Ahmadabad,GJ,RQ,-----6--,1001,,2302N 07237E,
,IN,SPC,Cclpil Sez/Visakhapatnam,Cclpil Sez/Visakhapatnam,AP,AA,-----6--,1801,,1313N 07902E,
,IN,CPC,Cgml Cfs/Dadri,Cgml Cfs/Dadri,UP,RQ,-----6--,1001,,2834N 07733E,
,IN,ADR,Cgrpl-SEZ/Ahmadabad,Cgrpl-SEZ/Ahmadabad,GJ,RQ,-----6--,1001,,2302N 07237E,
,IN,CKN,Chakan,Chakan,MH,RL,--3-----,1401,,1845N 07351E,
,IN,CHP,Champai,Champai,MZ,AA,-------B,0006,,,
,IN,CHM,Chamurci,Chamurci,SK,AA,-------B,0006,,,
,IN,CSM,Chanasma,Chanasma,GJ,RL,-23-----,1407,,2343N 07207E,
,IN,CBL,Chandbali,Chandbali,OR,RL,1-------,0002,,,
