,UA,KIV,Kharkiv,Kharkiv,63,RL,--3-----,1207,,5000N 03615E,
,UA,HRK,Kharkov,Kharkov,,AI,---4----,9501,,,
,UA,KHT,Khartsyzsk,Khartsyzsk,14,RL,--3-----,0701,,4802N 03808E,
,UA,KHE,Kherson,Kherson,65,AA,1--4----,1707,,4637N 03237E,
,UA,HMJ,Khmelnitskiy,Khmelnitskiy,68,AI,---4----,0212,,4925N 02700E,
,UA,KHM,Khmelnytskyi,Khmelnytskyi,68,RL,--3-----,1707,,4925N 02700E,
,UA,UUA,Khmil'nyk,Khmil'nyk,05,RL,--3-----,1307,,4933N 02758E,
,UA,KTN,Khotyn,Khotyn,77,RL,--3-----,1401,,4829N 02630E,
,UA,KHY,Khudyaky,Khudyaky,,RL,--3-----,0901,,4919N 03217E,
,UA,KIA,Kiliya,Kiliya,,RQ,1-------,9501,,,
,UA,KIR,Kirovohrad,Kirovohrad,35,RL,--3-----,1707,,4830N 03216E,
,UA,KOL,Kolomyia,Kolomyia,26,RL,--3-----,1307,,4831N 02502E,
,UA,KSK,Komsomol'sk,Komsomol'sk,53,RL,--3-----,0407,,4902N 03340E,
,UA,KTP,Konotop,Konotop,59,RL,-23-----,0501,,5114N 03312E,
,UA,KON,Konstantinovka,Konstantinovka,14,RL,--3-----,1707,,4832N 03743E,
,UA,KPO,Kopylov,Kopylov,32,RL,--3-----,1407,,5024N 02953E,
,UA,KOR,Kornin,Kornin,56,RL,--3-----,1201,,5034N 02617E,
,UA,KRT,Korosten',Korosten',18,RL,-23-----,1207,,5057N 02838E,
,UA,ZUO,Korostyshiv,Korostyshiv,18,RL,-----6--,0901,,5019N 02904E,
,UA,ZUT,Korsun Shevchenkivskyy,Korsun Shevchenkivskyy,71,RL,-----6--,0901,,4926N 03115E,
,UA,KKR,Koryukivka,Koryukivka,74,RL,--3-----,1607,,5146N 03216E,
,UA,KVL,Kovel',Kovel',07,RL,-23-----,0407,,5113N 02443E,
,UA,VA5,Kozyatyn,Kozyatyn,05,RL,--3-----,1501,,4943N 02850E,
,UA,KRQ,Kramatorsk,Kramatorsk,14,AI,---4----,0212,,4843N 03732E,
,UA,KRS,Krasilov,Krasilov,68,RL,--3-----,0901,,4938N 02658E,
,UA,KRN,Krasne,Krasne,,RL,-----6--,1201,,4607N 03247E,
,UA,KGD,Krasnograd,Krasnograd,,RL,-23-----,0601,,4923N 03527E,
,UA,KRA,Krasnoperekops'k,Krasnoperekops'k,43,RL,--3-----,1201,,4557N 03347E,
,UA,KKO,Kraynykovo,Kraynykovo,21,RL,--3-----,0701,,4807N 02326E,
,UA,KHU,Kremenchug,Kremenchug,,AI,---4----,0001,,,
,UA,KRE,Kremenchuk,Kremenchuk,53,RL,--3-----,1207,,4904N 03325E,
,UA,KWG,Krivoy Rog,Krivoy Rog,,AI,---4----,0001,,,
,UA,KGO,Kropyvnytskyi,Kropyvnytskyi,,AI,---4----,1701,,,
,UA,KUL,Kulinichi,Kulinichi,,RL,--3-----,0601,,4959N 03623E,
,UA,KUP,Kupyans'k Uslovoi,Kupyans'k Uslovoi,63,RL,--3-----,1301,,4939N 03739E,
,UA,LVI,L'viv,L'viv,,RQ,--3-----,9806,,,
,UA,LVV,L'Viv,L'Viv,46,RL,--3-----,1601,,4950N 02400E,
,UA,LWO,L'viv,L'viv,,AI,---4----,0701,,4950N 02402E,
,UA,ISI,Lisichansk,Lisichansk,09,RL,--3-----,1707,,4855N 03824E,
,UA,LUB,Lubny,Lubny,53,RL,-----6--,1107,,5001N 03300E,
,UA,VSG,Lugansk,Lugansk,,AI,---4----,0001,,,
,UA,UCK,Lutsk,Lutsk,,AI,---4----,0212,,5045N 02520E,
,UA,MAK,Makeyevka,Makeyevka,14,RL,--3-----,1807,,4802N 03753E,
,UA,MKV,Makiivka,Makiivka,14,RL,--3-----,1301,,4805N 03804E,
,UA,MLN,Malin,Malin,18,RL,--3-----,0901,,5046N 02914E,
,UA,MDK,Mandrykino,Mandrykino,,RL,-23-----,0601,,4755N 03740E,
,UA,MPW,Mariupol (ex Zhdanov),Mariupol (ex Zhdanov),14,AA,1--4----,1707,,4703N 03730E,ex RU ZHD
,UA,MAR,Markovka,Markovka,68,RL,--3-----,1207,,4919N 02718E,
,UA,MAS,Massandra,Massandra,43,RL,1----6--,1201,,4431N 03411E,
,UA,ZZO,Melitopol',Melitopol',23,RL,--3-----,1407,,4650N 03522E,
,UA,ZUP,Mena,Mena,74,RL,-----6--,0901,,5131N 03213E,
,UA,MXR,Mirgorod,Mirgorod,,AI,---4----,0001,,,
,UA,MIR,Mironovka,Mironovka,14,RL,--3-----,0901,,4829N 38150E,
,UA,MKA,Mostiska,Mostiska,,AI,-23-----,9501,,,
,UA,MUK,Mukachëvo,Mukachevo,21,RL,-23-----,0507,,4827N 02243E,
,UA,NLV,Mykolaiv,Mykolaiv,48,AA,1-34----,1707,,4656N 03200E,
,UA,ZUA,Mykolayiv,Mykolayiv,48,RL,-----6--,0901,,4658N 03200E,
,UA,MYR,Myronivka,Myronivka,32,RL,--3-----,0901,,4939N 30590E,
,UA,NAD,Nadvirna,Nadvirna,26,RL,--3-----,1301,,4837N 02434E,
,UA,ASD,Nalivaykovka,Nalivaykovka,32,RL,--3-----,1501,,5029N 02943E,
,UA,ZUW,Nemirov,Nemirov,05,RL,-----6--,0901,,4858N 02851E,
,UA,POL,Nikopol,Nikopol,12,RL,--3-----,0901,,4734N 34240E,
,UA,NNP,Nizhnedneprovsk,Nizhnedneprovsk,,RL,-23-----,0601,,4830N 03504E,
,UA,ZUU,Nizhyn,Nizhyn,74,RL,-----6--,0901,,5103N 03153E,
,UA,ZUR,Nova Kakhovka,Nova Kakhovka,65,RL,-----6--,0901,,4645N 03322E,
,UA,LAH,Nova Vodolaha,Nova Vodolaha,63,RL,--3-----,0901,,4943N 35520E,
,UA,NVO,Novohrad-Volyns'kyy,Novohrad-Volyns'kyy,,RL,-23-----,0607,,5036N 02736E,
,UA,NMK,Novomoskovsk,Novomoskovsk,12,RL,--3-----,1207,,4837N 03512E,
,UA,NOV,Novovolyns'k,Novovolyns'k,07,RL,-23-----,0907,,5044N 02410E,
,UA,OBK,Obukhiv,Obukhiv,30,RL,--3-----,1707,,5007N 03039E,
,UA,ODS,Odesa,Odesa,51,AA,1234-6--,1707,,4630N 03045E,
,UA,OKH,Okhtyrka,Okhtyrka,59,RL,--3-----,1301,,5018N 03453E,
,UA,OLK,Olevsk,Olevsk,18,RL,--3-----,0207,,5131N 02738E,
,UA,OCT,Olviia,Olviia,48,AA,123-----,1707,,4650N 03157E,ex Oktyabrsk
,UA,ZUS,Orane,Orane,07,RL,-----6--,0901,,5048N 02412E,
,UA,ORD,Ordzhonikidze,Ordzhonikidze,43,RL,--3-----,0701,,4453N 03515E,
,UA,OKI,Orikhiv,Orikhiv,23,RL,-----6--,1807,,4733N 03547E,
,UA,ZHI,Orzhiv,Orzhiv,56,AA,-----6--,1707,,5045N 02607E,
,UA,OVI,Ovidiopol,Ovidiopol,51,RL,--3-----,1707,,4614N 03026E,
,UA,OVR,Ovruch,Ovruch,18,RL,--3-----,1301,,5119N 02848E,
,UA,OZN,Ozerna,Ozerna,61,RQ,-----6--,1001,,4937N 02519E,
,UA,PAH,Pavlohrad,Pavlohrad,12,RL,--3-----,0212,,4831N 03552E,
,UA,PER,Pervomaysk,Pervomaysk,48,RL,--3-----,1207,,4803N 03051E,
