,NG,SOT,Sango Otta,Sango Otta,LA,RL,1-3-----,1301,,0642N 00314E,
,NG,SPL,Sapele,Sapele,,QQ,1-------,8311,,,
,NG,SHU,Shomolu,Shomolu,LA,RL,-----6--,1201,,0632N 00322E,
,NG,SKO,Sokoto,Sokoto,,AI,---4----,9601,,,
,NG,QSL,Suru-Lere,Suru-Lere,LA,RL,--3-----,0907,,0630N 00321E,
,NG,TIK,Tiko,Tiko,,RQ,0-------,8103,,,
,NG,TIN,Tincan/Lagos,Tincan/Lagos,,QQ,1-------,8311,,,
,NG,UKP,Ukpokiti,Ukpokiti,,RQ,------7-,0907,,0541N 00447E,
,NG,UMU,Umuahia,Umuahia,AB,RL,--3-----,1707,,0532N 00729E,
,NG,UMO,Umuoja Obosi,Umuoja Obosi,AN,RL,-----6--,1107,,0606N 00649E,
,NG,USA,Usan FPSO,Usan FPSO,,RL,------7-,1201,,0357N 00739E,
,NG,QUO,Uyo,Uyo,AK,RL,--3-----,0907,,0503N 00756E,
,NG,VIC,Victoria Island,Victoria Island,LA,RL,--3-----,1601,,0625N 00324E,
,NG,WAR,Warri,Warri,,QQ,1-------,8311,QRW,,
,NG,MDZ,Wuse,Wuse,FC,RL,-----6--,1201,,0904N 00728E,
,NG,QYB,Yaba,Yaba,LA,RL,--3-----,0907,,0630N 00323E,
,NG,YOL,Yola,Yola,,AI,---4----,9601,,,
,NG,ZFW,Zamfarawa,Zamfarawa,KT,RL,-----6--,1201,,1149N 00751E,
,NG,ZAR,Zaria,Zaria,,AI,---4----,0001,,,
