,FR,MBY,Ambonnay,Ambonnay,51,RL,-----6--,1901,,4904N 00410E,
,FR,AKT,Ambricourt,Ambricourt,62,RL,--3-----,1401,,5028N 00211E,
,FR,AVA,Ambrières-les-Vallées,Ambrieres-les-Vallees,53,RL,--3-----,0407,,4824N 00037W,
,FR,AOA,Ambronay,Ambronay,01,RL,--3-----,1901,,4600N 00521E,
,FR,U76,Ambrumesnil,Ambrumesnil,76,RL,--3-----,1707,,4952N 00100E,
,FR,AMS,Ambès,Ambes,33,RL,1-3-----,1701,,4500N 00032W,
,FR,ABY,Ambérieu-en-Bugey,Amberieu-en-Bugey,01,RL,--3-----,1901,,4557N 00521E,
,FR,AMX,Ambérieux,Amberieux,69,RL,--3-----,1901,,4556N 00444E,
,FR,AMB,Ambérieux-en-Dombes,Amberieux-en-Dombes,01,AF,-2------,1901,,4600N 00454E,
,FR,YAM,Amendeuix-Oneix,Amendeuix-Oneix,64,RL,-23-----,1901,,4321N 00102W,
,FR,AMC,Amenoncourt,Amenoncourt,54,RL,--3-----,0501,,4838N 00647E,
,FR,AME,Ames,Ames,62,RL,--3-----,0207,,5032N 00225E,
,FR,AVC,Amfreville,Amfreville,14,RL,--3-----,0207,,4915N 00014W,
,FR,AVM,Amfreville,Amfreville,50,RL,--3-----,0207,,4925N 00123W,
,FR,L6H,Amfreville-la-Campagne,Amfreville-la-Campagne,27,RL,--3-----,1701,,4913N 00057E,
,FR,AFV,Amfreville-la-Mi-Voie,Amfreville-la-Mi-Voie,76,RL,--3-----,0212,,4924N 00107E,
,FR,AMI,Amiens,Amiens,80,AF,12------,1901,,,
,FR,AMQ,Amillis,Amillis,77,RL,--3-----,1301,,4844N 00308E,
,FR,AIY,Amilly,Amilly,45,RL,--3-----,0212,,4759N 00246E,
,FR,AMZ,Amions,Amions,42,RL,--3-----,1301,,4553N 00402E,
,FR,AMW,Ammerschwihr,Ammerschwihr,68,RL,-----6--,0907,,4807N 00717E,
,FR,AMN,Amnéville,Amneville,57,RL,--3-----,0201,,4915N 00608E,
,FR,AOC,Amoncourt,Amoncourt,70,RL,--3-----,0501,,4744N 00604E,
,FR,AMF,Amou,Amou,40,RL,--3-----,0701,,4336N 00045W,
